userID,food,rating
26,삼겹살,4
26,보쌈,1
26,족발,1
26,곱창,4
26,떡볶이,5
26,돈까스,5
26,제육볶음,5
26,매운탕,3
26,청국장,2
26,순대국밥,3
26,감자탕,3
26,냉면,3
26,추어탕,1
26,낙지볶음,5
26,육개장,3
26,찜닭,3
26,나주곰탕,4
26,소머리 국밥,4
26,물회,5
26,샤브샤브,4
26,간장게장,2
26,칼국수,1
26,짜장면,3
26,짬뽕,3
26,탕수육,5
26,마라탕,5
26,양꼬치,2
26,마파두부밥,1
26,유산슬,1
26,깐풍기,4
26,훠궈,4
26,팔보채,2
26,우동,4
26,생선회,5
26,초밥,1
26,돈부리 덮밥,2
26,라멘,4
26,메밀소바,3
26,타코야끼,4
26,오코노미야끼,1
26,스키야키,2
26,규카츠,5
26,치킨,5
26,스파게티,5
26,피자,4
26,햄버거,1
26,스테이크,4
26,부리또,3
26,타코,1
26,리조또,2
26,쌀국수,3
26,팟타이,2
27,비빔밥,2
27,볶음밥,2
27,김치찌개,4
27,된장찌개,4
27,순두부찌개,4
27,삼계탕,5
27,갈비,5
27,생선구이,4
27,삼겹살,2
27,보쌈,3
27,족발,3
27,곱창,3
27,떡볶이,2
27,돈까스,1
27,제육볶음,1
27,매운탕,5
27,청국장,2
27,순대국밥,3
27,감자탕,4
27,냉면,4
27,추어탕,5
27,낙지볶음,5
27,육개장,3
27,찜닭,3
27,나주곰탕,2
27,소머리 국밥,1
27,물회,5
27,샤브샤브,1
27,간장게장,1
27,칼국수,1
27,짜장면,1
27,짬뽕,1
27,탕수육,3
27,마라탕,4
27,양꼬치,4
27,마파두부밥,2
27,유산슬,2
27,깐풍기,3
27,훠궈,5
27,팔보채,5
27,우동,1
27,생선회,2
27,초밥,5
27,돈부리 덮밥,2
27,라멘,1
27,메밀소바,3
27,타코야끼,3
27,오코노미야끼,4
27,스키야키,4
27,규카츠,5
27,치킨,2
27,스파게티,3
27,피자,4
27,햄버거,1
27,스테이크,5
27,부리또,3
27,타코,5
27,리조또,4
27,쌀국수,2
27,팟타이,1
28,비빔밥,4
28,볶음밥,4
28,김치찌개,5
28,된장찌개,5
28,순두부찌개,5
28,삼계탕,4
28,갈비,4
28,생선구이,3
28,삼겹살,4
28,보쌈,3
28,족발,3
28,곱창,1
28,떡볶이,5
28,돈까스,4
28,제육볶음,4
28,매운탕,3
28,청국장,5
28,순대국밥,5
28,감자탕,5
28,냉면,4
28,추어탕,5
28,낙지볶음,5
28,육개장,5
28,찜닭,3
28,나주곰탕,5
28,소머리 국밥,4
28,물회,1
28,샤브샤브,3
28,간장게장,3
28,칼국수,2
28,짜장면,5
28,짬뽕,5
28,탕수육,5
28,마라탕,2
28,양꼬치,2
28,마파두부밥,2
28,유산슬,2
28,깐풍기,3
28,훠궈,3
28,팔보채,2
28,우동,5
28,생선회,1
28,초밥,3
28,돈부리 덮밥,2
28,라멘,3
28,메밀소바,3
28,타코야끼,2
28,오코노미야끼,2
28,스키야키,2
28,규카츠,2
28,치킨,5
28,스파게티,1
28,피자,3
28,햄버거,5
28,스테이크,3
28,부리또,3
28,타코,2
28,리조또,1
28,쌀국수,2
28,팟타이,2
29,비빔밥,2
29,볶음밥,5
29,김치찌개,4
29,된장찌개,2
29,순두부찌개,3
29,삼계탕,4
29,갈비,3
29,생선구이,3
29,삼겹살,4
29,보쌈,4
29,족발,3
29,곱창,5
29,떡볶이,3
29,돈까스,2
29,제육볶음,2
29,매운탕,5
29,청국장,1
29,순대국밥,1
29,감자탕,5
29,냉면,5
29,추어탕,1
29,낙지볶음,4
29,육개장,3
29,찜닭,4
29,나주곰탕,1
29,소머리 국밥,1
29,물회,1
29,샤브샤브,5
29,간장게장,2
29,칼국수,2
29,짜장면,4
29,짬뽕,5
29,탕수육,5
29,마라탕,1
29,양꼬치,3
29,마파두부밥,2
29,유산슬,3
29,깐풍기,2
29,훠궈,1
29,팔보채,4
29,우동,4
29,생선회,2
29,초밥,4
29,돈부리 덮밥,2
29,라멘,3
29,메밀소바,5
29,타코야끼,1
29,오코노미야끼,1
29,스키야키,5
29,규카츠,3
29,치킨,5
29,스파게티,3
29,피자,2
29,햄버거,4
29,스테이크,1
29,부리또,2
29,타코,5
29,리조또,3
29,쌀국수,1
29,팟타이,4
30,비빔밥,3
30,볶음밥,4
30,김치찌개,4
30,된장찌개,5
30,순두부찌개,4
30,삼계탕,3
30,갈비,5
30,생선구이,2
30,삼겹살,5
30,보쌈,4
30,족발,3
30,곱창,1
30,떡볶이,2
30,돈까스,3
30,제육볶음,3
30,매운탕,3
30,청국장,1
30,순대국밥,2
30,감자탕,3
30,냉면,4
30,추어탕,1
30,낙지볶음,3
30,육개장,3
30,찜닭,4
30,나주곰탕,4
30,소머리 국밥,4
30,물회,5
30,샤브샤브,5
30,간장게장,5
30,칼국수,3
30,짜장면,4
30,짬뽕,3
30,탕수육,4
30,마라탕,3
30,양꼬치,4
30,마파두부밥,2
30,유산슬,2
30,깐풍기,3
30,훠궈,2
30,팔보채,2
30,우동,4
30,생선회,5
30,초밥,5
30,돈부리 덮밥,4
30,라멘,4
30,메밀소바,4
30,타코야끼,3
30,오코노미야끼,3
30,스키야키,4
30,규카츠,5
30,치킨,5
30,스파게티,4
30,피자,3
30,햄버거,4
30,스테이크,5
30,부리또,4
30,타코,3
30,리조또,3
30,쌀국수,3
30,팟타이,3
31,비빔밥,3
31,볶음밥,2
31,김치찌개,2
31,된장찌개,2
31,순두부찌개,2
31,삼계탕,2
31,갈비,4
31,생선구이,2
31,삼겹살,3
31,보쌈,4
31,족발,4
31,곱창,3
31,떡볶이,3
31,돈까스,4
31,제육볶음,4
31,매운탕,4
31,청국장,1
31,순대국밥,4
31,감자탕,4
31,냉면,2
31,추어탕,1
31,낙지볶음,4
31,육개장,4
31,찜닭,3
31,나주곰탕,2
31,소머리 국밥,1
31,물회,2
31,샤브샤브,2
31,간장게장,1
31,칼국수,1
31,짜장면,4
31,짬뽕,3
31,탕수육,4
31,마라탕,1
31,양꼬치,1
31,마파두부밥,2
31,유산슬,1
31,깐풍기,4
31,훠궈,2
31,팔보채,3
31,우동,2
31,생선회,1
31,초밥,2
31,돈부리 덮밥,3
31,라멘,2
31,메밀소바,3
31,타코야끼,2
31,오코노미야끼,2
31,스키야키,4
31,규카츠,4
31,치킨,3
31,스파게티,2
31,피자,4
31,햄버거,3
31,스테이크,4
31,부리또,2
31,타코,2
31,리조또,2
31,쌀국수,1
31,팟타이,1
32,비빔밥,2
32,볶음밥,3
32,김치찌개,5
32,된장찌개,5
32,순두부찌개,3
32,삼계탕,4
32,갈비,4
32,생선구이,3
32,삼겹살,5
32,보쌈,5
32,족발,4
32,곱창,4
32,떡볶이,3
32,돈까스,5
32,제육볶음,5
32,매운탕,3
32,청국장,2
32,순대국밥,2
32,감자탕,3
32,냉면,2
32,추어탕,4
32,낙지볶음,5
32,육개장,3
32,찜닭,4
32,나주곰탕,5
32,소머리 국밥,3
32,물회,5
32,샤브샤브,4
32,간장게장,5
32,칼국수,2
32,짜장면,3
32,짬뽕,3
32,탕수육,4
32,마라탕,3
32,양꼬치,4
32,마파두부밥,3
32,유산슬,4
32,깐풍기,5
32,훠궈,4
32,팔보채,4
32,우동,3
32,생선회,5
32,초밥,5
32,돈부리 덮밥,4
32,라멘,2
32,메밀소바,3
32,타코야끼,3
32,오코노미야끼,2
32,스키야키,2
32,규카츠,4
32,치킨,5
32,스파게티,4
32,피자,4
32,햄버거,5
32,스테이크,5
32,부리또,3
32,타코,3
32,리조또,3
32,쌀국수,2
32,팟타이,3
33,비빔밥,1
33,볶음밥,2
33,김치찌개,4
33,된장찌개,5
33,순두부찌개,5
33,삼계탕,1
33,갈비,1
33,생선구이,2
33,삼겹살,2
33,보쌈,3
33,족발,4
33,곱창,4
33,떡볶이,4
33,돈까스,2
33,제육볶음,2
33,매운탕,5
33,청국장,3
33,순대국밥,3
33,감자탕,3
33,냉면,3
33,추어탕,4
33,낙지볶음,2
33,육개장,1
33,찜닭,1
33,나주곰탕,1
33,소머리 국밥,3
33,물회,5
33,샤브샤브,1
33,간장게장,5
33,칼국수,3
33,짜장면,5
33,짬뽕,4
33,탕수육,3
33,마라탕,4
33,양꼬치,5
33,마파두부밥,2
33,유산슬,2
33,깐풍기,1
33,훠궈,3
33,팔보채,1
33,우동,4
33,생선회,5
33,초밥,5
33,돈부리 덮밥,3
33,라멘,4
33,메밀소바,1
33,타코야끼,3
33,오코노미야끼,2
33,스키야키,2
33,규카츠,1
33,치킨,5
33,스파게티,4
33,피자,5
33,햄버거,1
33,스테이크,1
33,부리또,2
33,타코,2
33,리조또,4
33,쌀국수,3
33,팟타이,3
34,비빔밥,1
34,볶음밥,2
34,김치찌개,4
34,된장찌개,4
34,순두부찌개,4
34,삼계탕,2
34,갈비,2
34,생선구이,4
34,삼겹살,2
34,보쌈,1
34,족발,2
34,곱창,3
34,떡볶이,1
34,돈까스,1
34,제육볶음,5
34,매운탕,4
34,청국장,1
34,순대국밥,5
34,감자탕,2
34,냉면,3
34,추어탕,3
34,낙지볶음,3
34,육개장,1
34,찜닭,4
34,나주곰탕,5
34,소머리 국밥,5
34,물회,5
34,샤브샤브,5
34,간장게장,1
34,칼국수,3
34,짜장면,5
34,짬뽕,5
34,탕수육,4
34,마라탕,1
34,양꼬치,4
34,마파두부밥,1
34,유산슬,2
34,깐풍기,3
34,훠궈,2
34,팔보채,3
34,우동,2
34,생선회,3
34,초밥,3
34,돈부리 덮밥,5
34,라멘,2
34,메밀소바,5
34,타코야끼,4
34,오코노미야끼,4
34,스키야키,1
34,규카츠,1
34,치킨,4
34,스파게티,1
34,피자,4
34,햄버거,3
34,스테이크,3
34,부리또,2
34,타코,1
34,리조또,2
34,쌀국수,5
34,팟타이,5
35,비빔밥,2
35,볶음밥,2
35,김치찌개,4
35,된장찌개,4
35,순두부찌개,
35,삼계탕,2
35,갈비,5
35,생선구이,2
35,삼겹살,5
35,보쌈,3
35,족발,3
35,곱창,3
35,떡볶이,5
35,돈까스,5
35,제육볶음,4
35,매운탕,2
35,청국장,2
35,순대국밥,4
35,감자탕,1
35,냉면,5
35,추어탕,1
35,낙지볶음,1
35,육개장,1
35,찜닭,5
35,나주곰탕,4
35,소머리 국밥,1
35,물회,
35,샤브샤브,3
35,간장게장,3
35,칼국수,1
35,짜장면,5
35,짬뽕,3
35,탕수육,5
35,마라탕,
35,양꼬치,4
35,마파두부밥,1
35,유산슬,3
35,깐풍기,2
35,훠궈,4
35,팔보채,2
35,우동,5
35,생선회,4
35,초밥,4
35,돈부리 덮밥,2
35,라멘,5
35,메밀소바,2
35,타코야끼,3
35,오코노미야끼,5
35,스키야키,1
35,규카츠,1
35,치킨,5
35,스파게티,4
35,피자,5
35,햄버거,4
35,스테이크,2
35,부리또,3
35,타코,3
35,리조또,2
35,쌀국수,1
35,팟타이,1
36,비빔밥,3
36,볶음밥,2
36,김치찌개,2
36,된장찌개,2
36,순두부찌개,2
36,삼계탕,4
36,갈비,4
36,생선구이,3
36,삼겹살,4
36,보쌈,4
36,족발,4
36,곱창,4
36,떡볶이,1
36,돈까스,2
36,제육볶음,2
36,매운탕,1
36,청국장,1
36,순대국밥,3
36,감자탕,3
36,냉면,3
36,추어탕,1
36,낙지볶음,3
36,육개장,2
36,찜닭,3
36,나주곰탕,1
36,소머리 국밥,1
36,물회,3
36,샤브샤브,3
36,간장게장,3
36,칼국수,2
36,짜장면,2
36,짬뽕,3
36,탕수육,4
36,마라탕,3
36,양꼬치,1
36,마파두부밥,1
36,유산슬,2
36,깐풍기,4
36,훠궈,4
36,팔보채,2
36,우동,2
36,생선회,4
36,초밥,4
36,돈부리 덮밥,3
36,라멘,4
36,메밀소바,1
36,타코야끼,2
36,오코노미야끼,1
36,스키야키,2
36,규카츠,4
36,치킨,4
36,스파게티,2
36,피자,3
36,햄버거,3
36,스테이크,4
36,부리또,1
36,타코,1
36,리조또,2
36,쌀국수,3
36,팟타이,1
37,비빔밥,4
37,볶음밥,4
37,김치찌개,4
37,된장찌개,5
37,순두부찌개,3
37,삼계탕,2
37,갈비,2
37,생선구이,2
37,삼겹살,5
37,보쌈,4
37,족발,4
37,곱창,5
37,떡볶이,5
37,돈까스,3
37,제육볶음,2
37,매운탕,2
37,청국장,1
37,순대국밥,3
37,감자탕,3
37,냉면,5
37,추어탕,2
37,낙지볶음,3
37,육개장,1
37,찜닭,5
37,나주곰탕,1
37,소머리 국밥,1
37,물회,3
37,샤브샤브,1
37,간장게장,1
37,칼국수,4
37,짜장면,3
37,짬뽕,3
37,탕수육,4
37,마라탕,5
37,양꼬치,5
37,마파두부밥,2
37,유산슬,2
37,깐풍기,4
37,훠궈,1
37,팔보채,1
37,우동,3
37,생선회,4
37,초밥,5
37,돈부리 덮밥,2
37,라멘,1
37,메밀소바,4
37,타코야끼,3
37,오코노미야끼,5
37,스키야키,1
37,규카츠,2
37,치킨,4
37,스파게티,2
37,피자,1
37,햄버거,4
37,스테이크,2
37,부리또,3
37,타코,3
37,리조또,4
37,쌀국수,5
37,팟타이,5
38,비빔밥,5
38,볶음밥,5
38,김치찌개,3
38,된장찌개,3
38,순두부찌개,2
38,삼계탕,5
38,갈비,5
38,생선구이,4
38,삼겹살,5
38,보쌈,5
38,족발,5
38,곱창,5
38,떡볶이,5
38,돈까스,5
38,제육볶음,5
38,매운탕,1
38,청국장,1
38,순대국밥,5
38,감자탕,5
38,냉면,5
38,추어탕,3
38,낙지볶음,5
38,육개장,5
38,찜닭,5
38,나주곰탕,3
38,소머리 국밥,3
38,물회,2
38,샤브샤브,5
38,간장게장,5
38,칼국수,5
38,짜장면,5
38,짬뽕,5
38,탕수육,5
38,마라탕,3
38,양꼬치,3
38,마파두부밥,2
38,유산슬,5
38,깐풍기,5
38,훠궈,3
38,팔보채,5
38,우동,5
38,생선회,5
38,초밥,5
38,돈부리 덮밥,5
38,라멘,5
38,메밀소바,5
38,타코야끼,5
38,오코노미야끼,4
38,스키야키,4
38,규카츠,4
38,치킨,5
38,스파게티,5
38,피자,5
38,햄버거,5
38,스테이크,5
38,부리또,5
38,타코,3
38,리조또,3
38,쌀국수,1
38,팟타이,2
39,비빔밥,4
39,볶음밥,4
39,김치찌개,4
39,된장찌개,4
39,순두부찌개,3
39,삼계탕,2
39,갈비,3
39,생선구이,3
39,삼겹살,4
39,보쌈,3
39,족발,3
39,곱창,2
39,떡볶이,3
39,돈까스,3
39,제육볶음,4
39,매운탕,4
39,청국장,3
39,순대국밥,3
39,감자탕,3
39,냉면,3
39,추어탕,3
39,낙지볶음,4
39,육개장,2
39,찜닭,3
39,나주곰탕,1
39,소머리 국밥,2
39,물회,2
39,샤브샤브,2
39,간장게장,1
39,칼국수,2
39,짜장면,4
39,짬뽕,4
39,탕수육,4
39,마라탕,1
39,양꼬치,3
39,마파두부밥,4
39,유산슬,1
39,깐풍기,3
39,훠궈,2
39,팔보채,2
39,우동,2
39,생선회,4
39,초밥,4
39,돈부리 덮밥,4
39,라멘,1
39,메밀소바,4
39,타코야끼,2
39,오코노미야끼,2
39,스키야키,3
39,규카츠,3
39,치킨,4
39,스파게티,3
39,피자,4
39,햄버거,3
39,스테이크,2
39,부리또,2
39,타코,1
39,리조또,1
39,쌀국수,1
39,팟타이,1
40,비빔밥,2
40,볶음밥,2
40,김치찌개,4
40,된장찌개,4
40,순두부찌개,4
40,삼계탕,5
40,갈비,5
40,생선구이,4
40,삼겹살,2
40,보쌈,3
40,족발,3
40,곱창,3
40,떡볶이,2
40,돈까스,1
40,제육볶음,1
40,매운탕,5
40,청국장,2
40,순대국밥,3
40,감자탕,4
40,냉면,4
40,추어탕,5
40,낙지볶음,5
40,육개장,3
40,찜닭,3
40,나주곰탕,2
40,소머리 국밥,1
40,물회,5
40,샤브샤브,1
40,간장게장,1
40,칼국수,1
40,짜장면,1
40,짬뽕,1
40,탕수육,3
40,마라탕,4
40,양꼬치,4
40,마파두부밥,2
40,유산슬,2
40,깐풍기,3
40,훠궈,5
40,팔보채,5
40,우동,1
40,생선회,2
40,초밥,5
40,돈부리 덮밥,2
40,라멘,1
40,메밀소바,3
40,타코야끼,3
40,오코노미야끼,4
40,스키야키,4
40,규카츠,5
40,치킨,2
40,스파게티,3
40,피자,4
40,햄버거,1
40,스테이크,5
40,부리또,3
40,타코,5
40,리조또,4
40,쌀국수,2
40,팟타이,1
41,비빔밥,4
41,볶음밥,2
41,김치찌개,3
41,된장찌개,3
41,순두부찌개,3
41,삼계탕,4
41,갈비,5
41,생선구이,5
41,삼겹살,5
41,보쌈,5
41,족발,5
41,곱창,1
41,떡볶이,2
41,돈까스,3
41,제육볶음,4
41,매운탕,4
41,청국장,3
41,순대국밥,2
41,감자탕,5
41,냉면,2
41,추어탕,1
41,낙지볶음,2
41,육개장,4
41,찜닭,2
41,나주곰탕,4
41,소머리 국밥,3
41,물회,1
41,샤브샤브,1
41,간장게장,1
41,칼국수,1
41,짜장면,2
41,짬뽕,3
41,탕수육,5
41,마라탕,1
41,양꼬치,5
41,마파두부밥,4
41,유산슬,3
41,깐풍기,4
41,훠궈,2
41,팔보채,1
41,우동,2
41,생선회,4
41,초밥,4
41,돈부리 덮밥,2
41,라멘,1
41,메밀소바,3
41,타코야끼,3
41,오코노미야끼,5
41,스키야키,5
41,규카츠,1
41,치킨,1
41,스파게티,5
41,피자,5
41,햄버거,4
41,스테이크,4
41,부리또,3
41,타코,1
41,리조또,2
41,쌀국수,2
41,팟타이,3
42,비빔밥,1
42,볶음밥,2
42,김치찌개,2
42,된장찌개,2
42,순두부찌개,2
42,삼계탕,2
42,갈비,5
42,생선구이,1
42,삼겹살,5
42,보쌈,4
42,족발,4
42,곱창,1
42,떡볶이,4
42,돈까스,5
42,제육볶음,5
42,매운탕,1
42,청국장,1
42,순대국밥,3
42,감자탕,5
42,냉면,4
42,추어탕,1
42,낙지볶음,2
42,육개장,4
42,찜닭,5
42,나주곰탕,3
42,소머리 국밥,4
42,물회,3
42,샤브샤브,3
42,간장게장,3
42,칼국수,3
42,짜장면,5
42,짬뽕,2
42,탕수육,4
42,마라탕,1
42,양꼬치,2
42,마파두부밥,3
42,유산슬,1
42,깐풍기,4
42,훠궈,5
42,팔보채,3
42,우동,4
42,생선회,1
42,초밥,1
42,돈부리 덮밥,5
42,라멘,2
42,메밀소바,2
42,타코야끼,3
42,오코노미야끼,3
42,스키야키,4
42,규카츠,5
42,치킨,4
42,스파게티,2
42,피자,5
42,햄버거,5
42,스테이크,2
42,부리또,1
42,타코,1
42,리조또,3
42,쌀국수,4
42,팟타이,3
43,비빔밥,3
43,볶음밥,4
43,김치찌개,4
43,된장찌개,2
43,순두부찌개,4
43,삼계탕,2
43,갈비,4
43,생선구이,3
43,삼겹살,4
43,보쌈,3
43,족발,2
43,곱창,4
43,떡볶이,2
43,돈까스,3
43,제육볶음,4
43,매운탕,2
43,청국장,2
43,순대국밥,4
43,감자탕,3
43,냉면,1
43,추어탕,1
43,낙지볶음,1
43,육개장,2
43,찜닭,3
43,나주곰탕,4
43,소머리 국밥,3
43,물회,2
43,샤브샤브,1
43,간장게장,1
43,칼국수,2
43,짜장면,4
43,짬뽕,2
43,탕수육,4
43,마라탕,1
43,양꼬치,3
43,마파두부밥,1
43,유산슬,1
43,깐풍기,3
43,훠궈,2
43,팔보채,1
43,우동,1
43,생선회,3
43,초밥,3
43,돈부리 덮밥,4
43,라멘,4
43,메밀소바,4
43,타코야끼,2
43,오코노미야끼,2
43,스키야키,1
43,규카츠,3
43,치킨,4
43,스파게티,3
43,피자,2
43,햄버거,4
43,스테이크,4
43,부리또,4
43,타코,1
43,리조또,2
43,쌀국수,2
43,팟타이,2
44,비빔밥,1
44,볶음밥,2
44,김치찌개,2
44,된장찌개,1
44,순두부찌개,3
44,삼계탕,3
44,갈비,5
44,생선구이,2
44,삼겹살,5
44,보쌈,4
44,족발,5
44,곱창,5
44,떡볶이,1
44,돈까스,5
44,제육볶음,4
44,매운탕,2
44,청국장,2
44,순대국밥,3
44,감자탕,4
44,냉면,1
44,추어탕,3
44,낙지볶음,3
44,육개장,2
44,찜닭,5
44,나주곰탕,2
44,소머리 국밥,4
44,물회,4
44,샤브샤브,3
44,간장게장,4
44,칼국수,1
44,짜장면,4
44,짬뽕,3
44,탕수육,5
44,마라탕,2
44,양꼬치,4
44,마파두부밥,1
44,유산슬,1
44,깐풍기,5
44,훠궈,3
44,팔보채,2
44,우동,2
44,생선회,5
44,초밥,4
44,돈부리 덮밥,4
44,라멘,2
44,메밀소바,1
44,타코야끼,1
44,오코노미야끼,3
44,스키야키,3
44,규카츠,5
44,치킨,5
44,스파게티,4
44,피자,4
44,햄버거,3
44,스테이크,5
44,부리또,2
44,타코,1
44,리조또,3
44,쌀국수,1
44,팟타이,2
45,비빔밥,4
45,볶음밥,2
45,김치찌개,5
45,된장찌개,4
45,순두부찌개,5
45,삼계탕,4
45,갈비,4
45,생선구이,5
45,삼겹살,2
45,보쌈,3
45,족발,3
45,곱창,2
45,떡볶이,2
45,돈까스,1
45,제육볶음,1
45,매운탕,4
45,청국장,5
45,순대국밥,3
45,감자탕,3
45,냉면,2
45,추어탕,5
45,낙지볶음,5
45,육개장,1
45,찜닭,1
45,나주곰탕,4
45,소머리 국밥,3
45,물회,1
45,샤브샤브,2
45,간장게장,1
45,칼국수,3
45,짜장면,2
45,짬뽕,5
45,탕수육,5
45,마라탕,1
45,양꼬치,1
45,마파두부밥,4
45,유산슬,2
45,깐풍기,4
45,훠궈,3
45,팔보채,3
45,우동,4
45,생선회,5
45,초밥,5
45,돈부리 덮밥,2
45,라멘,2
45,메밀소바,4
45,타코야끼,1
45,오코노미야끼,3
45,스키야키,1
45,규카츠,3
45,치킨,3
45,스파게티,4
45,피자,4
45,햄버거,1
45,스테이크,5
45,부리또,1
45,타코,2
45,리조또,2
45,쌀국수,5
45,팟타이,3
46,비빔밥,2
46,볶음밥,4
46,김치찌개,1
46,된장찌개,1
46,순두부찌개,4
46,삼계탕,3
46,갈비,5
46,생선구이,4
46,삼겹살,3
46,보쌈,5
46,족발,5
46,곱창,5
46,떡볶이,4
46,돈까스,2
46,제육볶음,3
46,매운탕,3
46,청국장,1
46,순대국밥,2
46,감자탕,2
46,냉면,3
46,추어탕,1
46,낙지볶음,1
46,육개장,1
46,찜닭,5
46,나주곰탕,4
46,소머리 국밥,2
46,물회,3
46,샤브샤브,5
46,간장게장,2
46,칼국수,4
46,짜장면,3
46,짬뽕,5
46,탕수육,5
46,마라탕,4
46,양꼬치,4
46,마파두부밥,3
46,유산슬,2
46,깐풍기,2
46,훠궈,1
46,팔보채,1
46,우동,2
46,생선회,4
46,초밥,5
46,돈부리 덮밥,4
46,라멘,1
46,메밀소바,2
46,타코야끼,3
46,오코노미야끼,3
46,스키야키,1
46,규카츠,5
46,치킨,5
46,스파게티,3
46,피자,2
46,햄버거,1
46,스테이크,5
46,부리또,2
46,타코,1
46,리조또,4
46,쌀국수,3
46,팟타이,4
47,비빔밥,3
47,볶음밥,4
47,김치찌개,5
47,된장찌개,5
47,순두부찌개,5
47,삼계탕,2
47,갈비,4
47,생선구이,3
47,삼겹살,5
47,보쌈,5
47,족발,3
47,곱창,5
47,떡볶이,5
47,돈까스,4
47,제육볶음,4
47,매운탕,2
47,청국장,4
47,순대국밥,4
47,감자탕,3
47,냉면,3
47,추어탕,3
47,낙지볶음,3
47,육개장,2
47,찜닭,2
47,나주곰탕,3
47,소머리 국밥,5
47,물회,2
47,샤브샤브,3
47,간장게장,3
47,칼국수,3
47,짜장면,5
47,짬뽕,2
47,탕수육,5
47,마라탕,1
47,양꼬치,3
47,마파두부밥,4
47,유산슬,2
47,깐풍기,3
47,훠궈,4
47,팔보채,1
47,우동,5
47,생선회,3
47,초밥,2
47,돈부리 덮밥,5
47,라멘,3
47,메밀소바,4
47,타코야끼,4
47,오코노미야끼,2
47,스키야키,1
47,규카츠,3
47,치킨,5
47,스파게티,2
47,피자,4
47,햄버거,1
47,스테이크,4
47,부리또,2
47,타코,1
47,리조또,2
47,쌀국수,2
47,팟타이,2
48,비빔밥,5
48,볶음밥,5
48,김치찌개,5
48,된장찌개,1
48,순두부찌개,1
48,삼계탕,2
48,갈비,3
48,생선구이,1
48,삼겹살,4
48,보쌈,3
48,족발,1
48,곱창,2
48,떡볶이,3
48,돈까스,3
48,제육볶음,3
48,매운탕,1
48,청국장,1
48,순대국밥,4
48,감자탕,2
48,냉면,5
48,추어탕,1
48,낙지볶음,2
48,육개장,4
48,찜닭,4
48,나주곰탕,1
48,소머리 국밥,1
48,물회,1
48,샤브샤브,3
48,간장게장,2
48,칼국수,3
48,짜장면,4
48,짬뽕,5
48,탕수육,5
48,마라탕,4
48,양꼬치,1
48,마파두부밥,3
48,유산슬,1
48,깐풍기,2
48,훠궈,2
48,팔보채,3
48,우동,4
48,생선회,4
48,초밥,5
48,돈부리 덮밥,2
48,라멘,3
48,메밀소바,3
48,타코야끼,2
48,오코노미야끼,1
48,스키야키,1
48,규카츠,5
48,치킨,5
48,스파게티,4
48,피자,3
48,햄버거,5
48,스테이크,3
48,부리또,2
48,타코,2
48,리조또,4
48,쌀국수,1
48,팟타이,1
49,비빔밥,2
49,볶음밥,2
49,김치찌개,3
49,된장찌개,1
49,순두부찌개,3
49,삼계탕,3
49,갈비,5
49,생선구이,1
49,삼겹살,5
49,보쌈,3
49,족발,4
49,곱창,4
49,떡볶이,5
49,돈까스,5
49,제육볶음,4
49,매운탕,1
49,청국장,2
49,순대국밥,3
49,감자탕,4
49,냉면,4
49,추어탕,1
49,낙지볶음,1
49,육개장,2
49,찜닭,3
49,나주곰탕,1
49,소머리 국밥,2
49,물회,5
49,샤브샤브,5
49,간장게장,2
49,칼국수,4
49,짜장면,3
49,짬뽕,3
49,탕수육,4
49,마라탕,2
49,양꼬치,5
49,마파두부밥,2
49,유산슬,1
49,깐풍기,5
49,훠궈,4
49,팔보채,1
49,우동,1
49,생선회,4
49,초밥,5
49,돈부리 덮밥,3
49,라멘,3
49,메밀소바,2
49,타코야끼,2
49,오코노미야끼,1
49,스키야키,4
49,규카츠,5
49,치킨,4
49,스파게티,3
49,피자,5
49,햄버거,3
49,스테이크,5
49,부리또,4
49,타코,2
49,리조또,2
49,쌀국수,1
49,팟타이,1
50,비빔밥,1
50,볶음밥,2
50,김치찌개,1
50,된장찌개,2
50,순두부찌개,3
50,삼계탕,1
50,갈비,2
50,생선구이,3
50,삼겹살,1
50,보쌈,3
50,족발,2
50,곱창,3
50,떡볶이,1
50,돈까스,2
50,제육볶음,1
50,매운탕,3
50,청국장,2
50,순대국밥,3
50,감자탕,1
50,냉면,3
50,추어탕,4
50,낙지볶음,4
50,육개장,4
50,찜닭,4
50,나주곰탕,4
50,소머리 국밥,4
50,물회,4
50,샤브샤브,3
50,간장게장,2
50,칼국수,3
50,짜장면,2
50,짬뽕,1
50,탕수육,2
50,마라탕,3
50,양꼬치,4
50,마파두부밥,2
50,유산슬,3
50,깐풍기,3
50,훠궈,1
50,팔보채,4
50,우동,1
50,생선회,4
50,초밥,3
50,돈부리 덮밥,2
50,라멘,4
50,메밀소바,3
50,타코야끼,2
50,오코노미야끼,1
50,스키야키,2
50,규카츠,3
50,치킨,1
50,스파게티,3
50,피자,2
50,햄버거,3
50,스테이크,2
50,부리또,1
50,타코,4
50,리조또,3
50,쌀국수,2
50,팟타이,3
51,비빔밥,5
51,볶음밥,3
51,김치찌개,4
51,된장찌개,4
51,순두부찌개,2
51,삼계탕,2
51,갈비,4
51,생선구이,3
51,삼겹살,5
51,보쌈,4
51,족발,2
51,곱창,5
51,떡볶이,5
51,돈까스,3
51,제육볶음,3
51,매운탕,4
51,청국장,1
51,순대국밥,4
51,감자탕,5
51,냉면,3
51,추어탕,1
